academic_yr,stu_grant_code,student_nbr_hashed,school_nbr_hashed
2020,110,87538970,-1451254524
2020,110,1941017648,-1451254524
2020,110,988021644,-1451254524
2020,110,963916595,-1451254524
2020,110,-2002849973,-1451254524
2020,110,1208117605,-1451254524
2020,110,-573393480,-1451254524
2020,110,-827422804,-1451254524
2020,110,522789676,-1451254524
2020,110,-347241561,-1451254524
2020,110,-1272893536,-1451254524
2020,110,740082140,-1451254524
2020,110,-1014682159,-1451254524
2020,110,-1105028408,-1451254524
2020,110,-1717072100,-1451254524
2020,101,-1170891302,-2125912491
2020,101,37417645,-2125912491
2020,101,920232526,-2125912491
2020,101,-315529873,-2125912491
2020,101,-972830885,-2125912491
2020,101,-1721906853,870530136
2020,101,769835749,-2125912491
2020,101,1990707362,-2125912491
2020,101,255301898,-2125912491
2020,101,1928076706,-2125912491
2020,101,1655393368,-2125912491
2020,101,-240158225,-2125912491
2020,101,-825217621,-2125912491
2020,101,1576849656,-2125912491
2020,101,660973838,-2125912491
2020,101,90783469,-2125912491
2020,101,2003214781,-2125912491
2020,101,390850565,-2125912491
2020,101,20207780,870530136
2020,101,-1997274355,870530136
2020,101,1233473455,870530136
2020,101,-926688496,870530136
2020,101,-1572462685,870530136
2020,101,-603527535,870530136
2020,101,-1669875845,870530136
2020,101,529233211,870530136
2020,101,-1117017313,-977844610
2020,101,-447411456,-977844610
2020,101,1141475693,-977844610
2020,101,362048808,-1456501395
2020,101,-1656980424,870530136
2020,101,1335369111,870530136
2020,101,776128886,-977844610
2020,101,-534330856,-2125912491
2020,110,1201023617,-1451254524
2020,110,1764552539,-1451254524
2020,110,2126797572,-1451254524
2020,110,824220286,-1451254524
2020,110,-698359705,-1451254524
2020,110,1223298257,-1451254524
2020,110,-1985689402,-1451254524
2020,110,915257750,-1451254524
2020,110,1743705589,-1451254524
2020,110,493184314,-1451254524
2020,101,-512019587,870530136
2020,101,-5660773,870530136
2020,101,1682578920,870530136
2020,101,1144866179,870530136
2020,101,-991296714,870530136
2020,101,-756775318,870530136
2020,101,-1301754868,870530136
2020,101,-1879401569,870530136
2020,101,-1670550482,870530136
2020,101,1567971963,870530136
2020,101,1595050352,870530136
2020,101,-1868283120,870530136
2020,101,-1669666042,870530136
2020,101,157555956,870530136
2020,101,1407543355,870530136
2020,101,1509822767,870530136
2020,101,1742577739,870530136
2020,101,-116334883,870530136
2020,101,198937376,870530136
2020,101,1835309907,870530136
2020,101,-1633985169,870530136
2020,101,-1992938369,870530136
2020,101,2129650012,870530136
2020,101,1782057722,870530136
2020,101,-1599232594,870530136
2020,101,-1418774587,870530136
2020,101,-1462998653,870530136
2020,101,-1093132243,870530136
2020,101,-1753146592,870530136
2020,101,2147319583,870530136
2020,101,926553404,870530136
2020,101,1373142027,870530136
2020,101,-649563370,870530136
2020,110,-2112878726,-289788884
2020,110,694178148,-289788884
2020,110,351543561,-289788884
2020,110,-1520320345,-289788884
2020,110,382667242,-289788884
2020,110,-610656841,-289788884
2020,110,945314322,-289788884
2020,110,473170223,-289788884
2020,110,1374200401,1162085622
2020,110,556259926,1162085622
2020,101,-309348621,870530136
2020,101,936149700,870530136
2020,101,1530505434,870530136
2020,101,-2052858147,-2125912491
2020,101,-865657971,870530136
2020,101,-1583559933,870530136
2020,101,-371748199,870530136
2020,101,-684836073,870530136
2020,101,1486717506,870530136
2020,110,-1990666441,-289788884
2020,110,-816913014,-289788884
2020,110,-876789590,-289788884
2020,110,-1752079413,-289788884
2020,110,165013057,1162085622
2020,110,176766021,1162085622
2020,110,344084338,1162085622
2020,110,935384995,1162085622
2020,110,-968778299,1162085622
2020,110,48279380,1162085622
2020,110,-711375492,1162085622
2020,110,-1765407032,1162085622
2020,101,-471542209,-2125912491
2020,101,-145641301,870530136
2020,101,-942028040,-2125912491
2020,101,2130709822,-397071271
2020,101,-670854013,-397071271
2020,101,-553486872,-397071271
2020,110,665797659,-1733718793
2020,101,-685523258,-397071271
2020,101,1135657586,-397071271
2020,101,-1480860887,-397071271
2020,101,-1115231784,-979097954
2020,101,1645881726,-979097954
2020,101,1586076192,-836399775
2020,101,-1345132435,-836399775
2020,101,1133268616,-836399775
2020,101,1839865485,-836399775
2020,101,1997862756,-836399775
2020,101,1506299999,-836399775
2020,101,-643126370,-836399775
2020,110,-1457996171,-1733718793
2020,110,1035283301,-1733718793
2020,110,964619637,-1733718793
2020,110,-1098320273,-1733718793
2020,110,1713263411,-1733718793
2020,110,-1309124317,-1733718793
2020,110,-1909064772,-1733718793
2020,110,-1852464067,-1733718793
2020,110,1567838349,-1733718793
2020,101,929552987,-1375311153
2020,101,1960027474,-1375311153
2020,101,921114436,-1375311153
2020,101,1998150089,-1150466630
2020,101,-636556196,-1150466630
2020,101,-1137953717,-1150466630
2020,101,122537650,-1150466630
2020,101,-1488242215,-979097954
2020,101,251263815,-979097954
2020,101,-841331432,-979097954
2020,101,1977540599,-979097954
2020,101,-1028752699,-1825528250
2020,101,-1533986973,-1825528250
2020,101,-1107525242,-1825528250
2020,101,128153460,-1825528250
2020,101,-1351724481,-977844610
2020,110,-1166479635,-1702353697
2020,110,1064452820,-1702353697
2020,110,1015878130,-1702353697
2020,110,1235962137,-1702353697
2020,110,-682023435,-1702353697
2020,110,1473258395,-1702353697
2020,110,1480751750,-1702353697
2020,110,-927207847,-1702353697
2020,110,-708218595,-1702353697
2020,110,1174132657,-1702353697
2020,110,2093191547,-1702353697
2020,110,-22203702,-1702353697
2020,101,-1497909002,-1825528250
2020,101,-1461904244,-1825528250
2020,101,1079999100,-1825528250
2020,101,-1648701462,-1825528250
2020,101,-835044668,-1825528250
2020,101,34130741,-1825528250
2020,101,1434339439,-1825528250
2020,101,-1527126519,-1825528250
2020,101,1059561185,-1825528250
2020,110,-1698316609,-1702353697
2020,110,166786431,-1702353697
2020,110,-1374771011,-1702353697
2020,110,-927201947,-1702353697
2020,110,-1187675247,-1702353697
2020,110,-1669535879,-1702353697
2020,110,696375868,-1702353697
2020,110,1317032957,-1702353697
2020,110,878572956,-1702353697
2020,110,671127112,-1702353697
2020,110,1692436478,-1702353697
2020,110,14374775,-1702353697
2020,110,2072283969,-1702353697
2020,110,1239301485,-1702353697
2020,110,1862615966,-1702353697
2020,110,-1626272962,-1702353697
2020,110,-1730859257,-1702353697
2020,110,-7265738,-1702353697
2020,110,-1946393345,-1702353697
2020,110,1354265894,-1702353697
2020,110,1139293741,-1702353697
2020,110,-1769456462,-1702353697
2020,110,1133988784,-1702353697
2020,110,1805622800,-1702353697
2020,101,-1145802233,-2106772495
2020,101,920102689,-2106772495
2020,101,7114425,-2106772495
2020,101,1977969035,-2106772495
2020,101,1600601372,-1825528250
2020,101,-5732636,-1825528250
2020,101,1270479793,1711458131
2020,110,489363633,-1702353697
2020,110,-262166495,-1702353697
2020,110,318784925,-1702353697
2020,110,-693817241,-1702353697
2020,110,-2142824010,-1702353697
2020,110,-1580229863,-1702353697
2020,110,-100254280,-1702353697
2020,110,1645486158,-1702353697
2020,110,-1596160731,-1702353697
2020,110,-503370933,-1702353697
2020,110,-167619914,-1702353697
2020,110,620951138,-1702353697
2020,110,285482526,-1702353697
2020,110,264136939,-1702353697
2020,110,-587923467,-1702353697
2020,110,-1714702379,-1702353697
2020,110,-1967825720,-1702353697
2020,110,782036649,-1702353697
2020,110,-1696769758,-1702353697
2020,110,-644862959,-1702353697
2020,110,1347599226,-1702353697
2020,110,539740222,-1702353697
2020,110,-1251824703,-1702353697
2020,110,800710913,-1702353697
2020,110,-1889315829,-1702353697
2020,110,1299055991,-1702353697
2020,110,1176119900,-1702353697
2020,110,-691955851,-1702353697
2020,110,-384667506,-1702353697
2020,110,1058237803,-1702353697
2020,110,-1709509666,-1702353697
2020,110,-137436517,-1702353697
2020,110,-1168228342,-1702353697
2020,101,1909852735,-2106772495
2020,101,-1682960475,-2125912491
2020,110,-290788960,-1702353697
2020,110,-1161729956,-1702353697
2020,110,339692999,-1702353697
2020,110,182612689,-1702353697
2020,110,2128002305,-1702353697
2020,110,1641848924,-1702353697
2020,110,-83313268,-1702353697
2020,110,-1498063961,-1702353697
2020,110,-356466139,-1702353697
2020,110,1790674618,-1702353697
2020,110,-2144821644,-1702353697
2020,110,-1197793888,-1702353697
2020,110,-132960317,-1702353697
2020,110,-819549370,-1702353697
2020,110,731761001,-1702353697
2020,110,1571009864,-1702353697
2020,110,-802335725,-1702353697
2020,110,1586508168,-1702353697
2020,110,-1312851578,-1702353697
2020,110,1319177808,-1702353697
2020,110,-642190594,-1702353697
2020,110,-1848288731,-1702353697
2020,110,1064029421,-1702353697
2020,110,-113903736,-1702353697
2020,110,300207811,-1702353697
2020,110,255958736,-1702353697
2020,110,2137222923,-1702353697
2020,110,-648796533,-1702353697
2020,110,1118039827,-1702353697
2020,101,-1132147516,-2125912491
2020,101,-770294164,-2125912491
2020,101,-1862648627,-2125912491
2020,101,-1111084568,-2125912491
2020,101,1735128973,-2125912491
2020,110,491842481,2102101182
2020,110,-360337002,2102101182
2020,110,1231060612,2102101182
2020,110,-182616178,-1702353697
2020,110,-673911246,-1702353697
2020,110,2138002836,-1702353697
2020,110,9686725,-1702353697
2020,110,-2147328932,-1702353697
2020,101,-1661499525,-2125912491
2020,101,1563278458,-2125912491
2020,101,875228713,-2125912491
2020,101,251488287,-2125912491
2020,101,-714223221,-2125912491
2020,101,1424441884,-2125912491
2020,101,480961491,-2125912491
2020,101,1068497742,-2125912491
2020,101,1846940527,-2125912491
2020,101,-1387037419,-2125912491
2020,101,-940593391,-2125912491
2020,101,-1899260979,-2125912491
2020,101,1162303862,-2125912491
2020,101,-2140964424,-2125912491
2020,101,2107643141,-2125912491
2020,101,-1888407527,-2125912491
2020,101,-915983566,-2125912491
2020,101,1771354274,-2125912491
2020,101,-72937920,-2125912491
2020,101,-1450889140,-2125912491
2020,101,-303233623,-2125912491
2020,101,-1208521635,-2125912491
2020,101,365241423,-2125912491
2020,101,-637617354,-2125912491
2020,101,-487636464,-2125912491
2020,101,-1810506479,870530136
2020,101,-1310404408,-2125912491
2020,101,605042407,-2125912491
2020,101,-930424111,870530136
2020,101,1250229655,870530136
2020,101,1236261501,870530136
2020,101,-1109114730,870530136
2020,101,-2087725701,870530136
2020,101,1737044826,870530136
2020,101,1864739224,870530136
2020,101,-89172600,870530136
2020,101,516528516,870530136
2020,101,-758024291,870530136
2020,101,-69700188,870530136
2020,101,-1306276347,870530136
2020,101,580459086,870530136
2020,101,1817764654,870530136
2020,101,1129695446,870530136
2020,101,470442286,870530136
2020,101,1130764569,870530136
2020,101,-1445565272,870530136
2020,101,-1009179176,870530136
2020,101,1710264158,870530136
2020,101,1822957273,870530136
2020,101,1553041504,870530136
2020,101,1744968811,870530136
2020,101,1237965588,870530136
2020,101,-1794872061,870530136
2020,101,8906922,870530136
2020,101,1614455717,870530136
2020,101,373927901,-836399775
2020,101,526154603,-836399775
2020,101,1947211481,-836399775
2020,101,1876087999,-836399775
2020,101,-432290315,-836399775
2020,101,1997633579,-836399775
2020,101,-855205399,-1825528250
2020,101,389633063,-836399775
2020,110,-2026267251,1996827479
2020,110,389736526,1996827479
2020,110,1680638228,1996827479
2020,110,397714972,1996827479
2020,110,-1422185718,1996827479
2020,110,2003705445,1996827479
2020,110,-572984941,1996827479
2020,110,-442657450,1996827479
2020,110,-518794469,1996827479
2021,110,250815780,1270305406
2021,110,1675200172,1270305406
2021,110,1515042720,1270305406
2021,110,1612398900,1270305406
2021,110,-1219606281,1270305406
2021,110,-384325409,1270305406
2021,110,392729988,1270305406
2021,110,-1864115920,1270305406
2021,110,460229086,-1049111902
2021,110,-64772639,-1049111902
2021,110,990157186,-1049111902
2021,110,89229057,-1049111902
2021,110,-759425494,-1049111902
2021,110,1639937170,-1049111902
2021,110,-1684187459,-1049111902
2021,110,413911626,-1049111902
2021,110,1135850342,403933605
2021,110,-592834805,403933605
2021,110,-1889517027,1270305406
2021,110,-224136575,1270305406
2021,110,-400495969,1270305406
2021,110,-1995929876,1270305406
2021,110,1849013120,1270305406
2021,110,-201927734,1996827479
2021,110,-1585495304,1996827479
2021,110,1597397701,1996827479
2021,110,-1679954998,1996827479
2021,110,-594749467,1996827479
2021,110,1995632301,1996827479
2021,110,-1431482242,1996827479
2021,110,166412410,1996827479
2021,110,-331900484,1996827479
2021,110,1693935551,1996827479
2021,110,1276969198,1270305406
2021,110,-1767498815,1270305406
2021,110,1187921357,1270305406
2021,110,-1988051553,1270305406
2021,110,2134062414,1270305406
2021,110,-394818463,1270305406
2021,110,-442657450,1996827479
2021,110,-518794469,1996827479
2021,110,-1002385634,1996827479
2021,110,-2053949917,1996827479
2021,110,-1102016454,1863182695
2021,110,1142841881,1863182695
2021,110,-613348382,1863182695
2021,110,1422454233,1863182695
2021,110,1373879257,1863182695
2021,110,1922968630,1863182695
2021,110,-335800747,1863182695
2021,110,373480973,-591771675
2021,110,135459483,-591771675
2021,110,-1091663259,-591771675
2021,110,-841258985,-591771675
2021,110,453456835,-591771675
2021,110,2091331422,-591771675
2021,110,-51372934,-591771675
2021,110,-1981383191,-591771675
2021,110,832470179,-591771675
2021,110,-477341368,-591771675
2021,110,-431864258,-591771675
2021,110,1647484019,-591771675
2021,110,1409848344,-591771675
2021,110,-81303064,-591771675
2021,110,-701125626,-591771675
2021,110,-479450962,-591771675
2021,110,-1732993069,-591771675
2021,110,-200653092,-591771675
2021,110,-679746634,1270305406
2021,110,-985269804,1270305406
2021,110,1558903109,1270305406
2021,110,-1160119938,1863182695
2021,110,-970063479,1863182695
2021,110,-570498621,1863182695
2021,110,-221422156,1863182695
2021,110,-1311092327,1863182695
2021,110,471784103,1863182695
2021,110,-1204484576,1863182695
2021,110,-956440100,1863182695
2021,110,1374893787,-1049111902
2021,110,-717731278,-1049111902
2021,110,-12158384,-1049111902
2021,110,-1191441184,-1049111902
2021,110,-819323477,-1049111902
2021,110,-1570042580,-1049111902
2021,110,-1571194579,-1049111902
2021,110,-137863601,-1049111902
2021,110,1686747656,-1049111902
2021,110,-647088172,-1049111902
2021,110,-1199925773,-1049111902
2021,110,-1805119917,-1049111902
2021,110,-1940719909,-1049111902
2021,110,2025347677,-1049111902
2021,110,443388826,-1049111902
2021,110,-634745839,-1049111902
2021,110,1757122875,-1049111902
2021,110,2024026684,-1049111902
2021,110,1592644000,-1049111902
2021,110,-1848540457,-1049111902
2021,110,1693170639,-1049111902
2021,110,1709858243,-1049111902
2021,110,-982820081,-1049111902
2021,110,1701288745,-591771675
2021,110,-144619150,-591771675
2021,110,1964591780,-591771675
2021,110,936461307,-591771675
2021,110,-683219730,-591771675
2021,110,-1075555601,-591771675
2021,110,553099527,-591771675
2021,110,326036252,2058282857
2021,110,1196776649,2058282857
2021,110,-894703083,2058282857
2021,110,-535484705,2058282857
2021,110,515182376,2058282857
2021,110,-1360827655,2058282857
2021,110,2000652911,2058282857
2021,110,957961395,2058282857
2021,110,1542648482,2058282857
2021,110,245560939,2058282857
2021,110,-95110036,2058282857
2021,110,-625834500,2058282857
2021,110,-1478790422,2058282857
2021,110,-384245398,2058282857
2021,110,-1985098951,-1049111902
2021,110,-2077716443,-1049111902
2021,110,1194516811,437823662
2021,110,-1197495401,437823662
2021,110,-1414008382,437823662
2021,110,100263782,437823662
2021,110,-1295266676,437823662
2021,110,-145755969,437823662
2021,110,-1776054407,2058282857
2021,110,-211894467,2058282857
2021,110,631948838,2058282857
2021,110,-610685474,2058282857
2021,110,-1626634106,2058282857
2021,110,-936215284,2058282857
2021,110,658300107,2058282857
2021,110,-1716397585,2058282857
2021,110,83948326,2058282857
2021,110,2123521675,2058282857
2021,110,-1693599834,2058282857
2021,110,-1366538191,2058282857
2021,110,-1129819861,2058282857
2021,110,1148579615,2058282857
2021,110,153565968,2058282857
2021,110,-58337927,2058282857
2021,110,-2072776533,2058282857
2021,110,344021101,2058282857
2021,110,-483271682,2058282857
2021,110,-52746567,2058282857
2021,110,774127777,1863182695
2021,110,2049921806,1863182695
2021,110,-380586857,1863182695
2021,110,-897748667,1863182695
2021,110,2027000886,1863182695
2021,110,-803380716,1863182695
2021,110,-1711233127,1863182695
2021,110,5310105,1863182695
2021,110,353802117,1863182695
2021,110,-808317236,437823662
2021,110,178125823,437823662
2021,110,-856501375,437823662
2021,110,597296262,437823662
2021,110,856276104,437823662
2021,110,1744042050,437823662
2021,110,-2022570983,437823662
2021,110,1251861818,437823662
2021,110,-1298517530,437823662
2021,110,-1331244835,437823662
2021,110,1506640160,437823662
2021,110,16787618,437823662
2021,110,-146303759,437823662
2021,110,1523297743,1863182695
2021,110,1792038056,1863182695
2021,110,1275571265,1863182695
2021,110,-158233684,1863182695
2021,110,-916878015,1863182695
2021,110,-1223684958,1863182695
2021,110,-1914461927,1863182695
2021,110,-1108810861,1863182695
2021,110,2060668457,1863182695
2021,110,-146258589,1863182695
2021,110,-1314702668,1863182695
2021,110,-1444523209,1863182695
2021,110,-2039809045,1863182695
2021,110,1792445507,1863182695
2021,110,-760871204,1863182695
2021,110,-777118279,1863182695
2021,110,-1001992624,1863182695
2021,110,-2066405711,1863182695
2021,110,-388349270,1863182695
2021,110,-1870582645,1863182695
2021,110,1541023584,1863182695
2021,110,1694063888,1863182695
2021,110,-1480776827,1863182695
2021,110,546934546,1863182695
2021,110,391054629,1863182695
2021,110,767005881,1863182695
2021,110,-684872784,1863182695
2021,110,1183281294,1863182695
2021,110,771379821,1863182695
2021,110,104495574,1863182695
2021,110,-2003756772,437823662
2021,110,-388066240,437823662
2021,110,557999094,437823662
2021,110,-494496692,437823662
2021,110,-1061535032,437823662
2021,110,-50291177,437823662
2021,110,-1885452161,437823662
2021,110,196569313,437823662
2021,110,-909763361,437823662
2021,110,30298083,437823662
2021,110,-862272819,437823662
2021,110,1233432554,437823662
2021,110,1326181395,1863182695
2021,110,228944930,1863182695
2021,110,1287454713,1863182695
2021,110,-755214510,1863182695
2021,110,1313431324,1863182695
2021,110,-1938469289,1863182695
2021,110,1266428226,1863182695
2021,110,-874524262,1863182695
2021,110,1687369517,1863182695
2021,110,238566554,1863182695
2021,110,278364868,1863182695
2021,110,623667937,1863182695
2021,110,-1970479711,1863182695
2021,110,-576073422,1863182695
2021,110,-835050881,1863182695
2021,110,-146393634,1863182695
2021,110,1529328189,1863182695
2021,110,-238714492,1863182695
2021,110,-213622054,1863182695
2021,110,281278508,1863182695
2021,110,-483754659,1863182695
2021,110,-1460571887,1863182695
2021,110,944613866,1863182695
2021,110,972850492,1863182695
2021,110,-547195019,1863182695
2021,110,-5207859,1863182695
2021,110,-820524788,1863182695
2021,110,-385894587,1863182695
2021,110,1832165728,1863182695
2021,110,-1096201455,1863182695
2021,110,-235460171,1863182695
2021,110,-1057029614,1863182695
2021,110,-1414954401,1863182695
2021,110,911199108,1863182695
2021,110,-1464432759,1863182695
2021,110,951256401,403933605
2021,110,-1944505488,403933605
2021,110,797443136,403933605
2021,110,551030993,403933605
2021,110,-1256499727,403933605
2021,110,141620842,403933605
2021,110,1763320826,403933605
2021,110,-1720265050,403933605
2021,110,1945181610,403933605
2021,110,1547224619,403933605
2021,110,-1393755903,403933605
2021,110,-1453298876,403933605
2021,110,-1464891459,403933605
2021,110,355689183,403933605
2021,110,-5621519,403933605
2021,110,-1618469958,437823662
2021,110,862087256,437823662
2021,110,-622628257,437823662
2021,110,-1484980994,437823662
2021,110,-573828111,437823662
2021,110,-1087031514,437823662
2021,110,-352577788,437823662
2021,110,1859490160,437823662
2021,110,1656405655,437823662
2021,110,1835085451,437823662
2021,110,-1827318853,437823662
2021,110,1120578710,437823662
2021,110,427331788,403933605
2021,110,-1275251573,403933605
2021,110,-1582737115,403933605
2021,110,2085580170,403933605
2021,110,1618342508,403933605
2021,110,-1570420270,403933605
2021,110,1972957298,403933605
2021,110,-1878230954,1863182695
2021,110,-1585387686,1863182695
2021,110,319859025,1863182695
2021,110,-525462070,1863182695
2021,110,805671936,1863182695
2021,110,-1677801786,1863182695
2021,110,-1637416842,1863182695
2021,110,-2127721819,1863182695
2021,110,1369627860,1863182695
2021,110,-1786453304,1863182695
2021,110,-868233554,1863182695
2021,110,695482384,1863182695
2021,110,-1179741373,1863182695
2021,110,551480109,1863182695
2021,110,-1044467690,1863182695
2021,110,-594588444,1863182695
2021,110,-266140209,1863182695
2021,110,-579401012,1863182695
2021,110,1349378383,1863182695
2021,110,-1532424348,1863182695
2021,110,331757844,1863182695
2021,110,1886842746,403933605
2021,110,1099381991,403933605
2021,110,-811150080,403933605
2021,110,-552539525,403933605
2021,110,1922793646,403933605
2021,110,-1659546799,403933605
2021,110,2137655277,403933605
2021,110,462922714,403933605
2021,110,-177033010,403933605
2021,110,-805852051,403933605
2021,110,-1240501746,403933605
2021,110,640161082,403933605
2021,110,47940245,403933605
2021,110,754782352,403933605
2021,110,-881332637,437823662
2021,110,1761815230,437823662
2021,110,1280837779,437823662
2021,110,1271399833,437823662
2021,110,-814100952,437823662
2021,110,-980497794,437823662
2021,110,-1252489954,437823662
2021,110,1721139079,437823662
2021,110,-550010393,437823662
2021,110,-1374822121,437823662
2021,110,1789135238,437823662
2021,110,1999652338,437823662
2021,110,890310927,437823662
2021,110,2036694871,437823662
2021,110,1170179443,437823662
2021,110,876686766,437823662
2021,110,-1406575801,437823662
2021,110,1823441005,437823662
2021,110,-2010455727,437823662
2021,110,1601579258,437823662
2021,110,-164663437,437823662
2021,110,-886936209,437823662
2021,110,-91692836,437823662
2021,110,-178534512,437823662
2021,110,-430176791,437823662
2021,110,1291203602,437823662
2021,110,-1926285714,437823662
2021,110,-76471639,437823662
2021,110,-1066558158,1996827479
2021,110,530623631,1996827479
2021,110,661042513,1863182695
2021,110,16271502,1863182695
2021,110,-1054343105,1863182695
2021,110,-2046588983,1863182695
2021,110,-1091720074,1863182695
2021,110,431641117,1863182695
2021,110,-275559597,1863182695
2021,110,1349945664,1863182695
2021,110,373588633,437823662
2021,110,-11244728,437823662
2021,110,-536367405,437823662
2021,110,-1452144640,437823662
2021,110,1112227849,437823662
2021,110,160199027,437823662
2021,110,-1245342714,437823662
2021,110,1928426531,437823662
2021,110,2001391233,437823662
2021,110,-497498799,437823662
2021,110,-1075876814,1996827479
2021,110,-2032102163,1996827479
2021,110,-1181408952,1996827479
2021,110,487680435,1270305406
2021,110,1084548576,1270305406
2021,110,209566448,1270305406
2021,110,-592465953,1270305406
2021,110,-847249692,1270305406
2021,110,1282344528,1270305406
2021,110,2064258117,1270305406
2021,110,-1193676525,1270305406
2021,110,-1368680191,1270305406
2021,110,-766205043,1270305406
2021,110,581369290,1270305406
2021,110,885888620,1270305406
2021,110,151124246,1270305406
2021,110,-333562316,1270305406
2021,110,1827346234,1270305406
2021,110,-2026734430,437823662
2021,110,-267826351,437823662
2021,110,-2142157455,437823662
2021,110,-1556136246,437823662
2021,110,-865234220,437823662
2021,110,1604176998,1270305406
2021,110,-735318970,1270305406
2021,110,1191023222,1270305406
2021,110,-267422026,1270305406
2021,110,-1732430160,1270305406
2021,110,-1957864019,1270305406
2021,110,668622215,1270305406
2021,110,-733283438,1270305406
2021,110,-1342853513,1270305406
2021,110,270275091,1270305406
2021,110,-483251523,1270305406
2021,110,2083706600,1270305406
2021,110,1598832399,1270305406
2021,110,730151825,1270305406
2021,110,-958605899,1270305406
2021,110,-486863719,1270305406
2021,110,-2117378593,1270305406
2021,110,472350315,1270305406
2021,110,-960880968,1270305406
2021,110,2045471904,1270305406
2021,110,1671695431,1270305406
2021,110,-1703600021,1270305406
2021,110,2035665936,1270305406
2021,110,-665814356,1270305406
2021,110,1120326935,1270305406
2021,110,-1061368544,403933605
2021,110,-1154751843,403933605
2021,110,558226179,403933605
2021,110,-2045657635,403933605
2021,110,1322144935,403933605
2021,110,532493327,403933605
2021,110,2056906327,403933605
2021,110,-2140243728,403933605
2021,110,922802518,403933605
2021,110,1267526826,403933605
2021,110,-626073254,1863182695
2021,110,-1207097305,1863182695
2021,110,576345532,1863182695
2021,110,-1697420590,1863182695
2021,110,-300248441,1863182695
2021,110,1418157299,1863182695
2021,110,1025299830,1863182695
2021,110,-1864804579,1863182695
2021,110,1280282469,1863182695
2021,110,-816685515,1863182695
2021,110,-1660099937,1863182695
2021,110,-1879886247,1863182695
2021,110,-770246368,1863182695
2021,110,458561552,1863182695
2021,110,1467809881,1863182695
2021,110,763478521,1863182695
2021,110,176570064,1270305406
2021,110,1819996319,1270305406
2021,110,2119223761,1270305406
2021,110,-1999143279,1270305406
2021,110,58977240,1270305406
2021,110,844269140,1270305406
2021,110,-181065446,1270305406
2021,110,-1123990052,1270305406
2021,110,-775099337,1270305406
2021,110,-979544848,1270305406
2021,110,1624704276,1270305406
2021,110,2147116454,1270305406
2021,110,-439715988,1270305406
2021,110,-1419750085,1270305406
2021,110,-432737781,403933605
2021,110,1610049794,403933605
2021,110,343343361,403933605
2021,110,713716258,403933605
2021,110,-1294264596,403933605
2021,110,-1245865935,403933605
2021,110,814719643,403933605
2021,110,-2026267251,1996827479
2021,110,389736526,1996827479
2021,110,1680638228,1996827479
2021,110,397714972,1996827479
2021,110,-1422185718,1996827479
2021,110,-572984941,1996827479
2021,110,-807887328,1996827479
2021,110,663220139,1996827479
2021,110,-349245476,1996827479
2021,110,1917146467,1996827479
2021,110,-2128448431,1996827479
2021,110,1223234103,1996827479
2021,110,-710158269,1996827479
2021,110,1185435846,1996827479
2021,110,-571782354,1270305406
2021,110,-1186118948,1270305406
2021,110,-1320306618,1270305406
2021,110,1097749275,-1049111902
2021,110,721661426,-1049111902
2021,110,-1948117319,1996827479
2021,110,867768032,1996827479
2021,110,584372654,1996827479
2021,110,-1918975294,1996827479
2021,110,1377779252,1996827479
2021,110,491842481,2102101182
2021,110,-360337002,2102101182
2021,110,930682356,2102101182
2021,110,1312594206,2102101182
2021,110,-801553549,2102101182
2021,110,1790617396,2102101182
2021,110,195567179,2102101182
2021,110,927622920,2102101182
2021,110,-242654970,2102101182
2021,110,-216403840,2102101182
2021,110,1150849919,2102101182
2021,110,1575831656,2102101182
2021,110,44241129,2102101182
2021,110,1587922524,2102101182
2021,110,579784188,2102101182
2021,110,-1906081378,2102101182
2021,110,-3025781,2102101182
2021,110,-533736451,2102101182
2021,110,-233971925,2102101182
2021,110,1439619696,2102101182
2021,110,1167623438,2102101182
2021,110,-948673899,2102101182
2021,110,793914027,2102101182
2021,110,-441136031,2102101182
2021,110,-2135075033,2102101182
2021,110,1083559941,2102101182
2021,110,1829719236,2102101182
2021,110,1903522475,1996827479
2021,110,-614203935,1996827479
2021,110,-1819710369,1996827479
2021,110,1984150090,1996827479
2021,110,669043839,1996827479
2021,110,-1291743097,1996827479
2021,110,620232376,1996827479
2021,110,2065818688,1996827479
2021,110,-408876321,1996827479
2021,110,-1310283057,1996827479
2021,110,-1967838836,1996827479
2021,110,-1051196369,1996827479
2021,110,-1998531550,1996827479
2021,110,468709311,1996827479
2021,110,745106764,1996827479
2021,110,934281085,1996827479
2021,110,-1845147624,1996827479
2021,110,-556397418,1996827479
2021,110,-803040414,1996827479
2021,110,508952188,1996827479
2021,110,-746029180,1996827479
2021,110,358160368,1996827479
2021,110,2139988776,1996827479
2021,110,854571903,1996827479
2021,110,887448714,1996827479
2021,110,703839494,1996827479
2021,110,350546067,1996827479
2021,110,-1016702602,1996827479
2021,110,1294375296,1996827479
2021,110,-1536745934,-1049111902
2021,110,-1779468343,437823662
2021,110,-1372765644,1996827479
2021,110,-1559240343,1996827479
2021,110,160485609,1996827479
2021,110,1280800700,1996827479
2021,110,-1878754759,1996827479
2021,110,-88004953,1996827479
2021,110,-491260866,1996827479
2021,110,-2112141712,1996827479
2021,110,-286751259,1996827479
2021,110,1870476336,1996827479
2021,110,-1203892104,1996827479
2021,110,1380585774,1996827479
2021,110,-922993059,1996827479
